service_id,route_id,trip_id,direction_id,trip_headsign,block_id,shape_id
SU,GREEN,SU_53718,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53719,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53720,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53721,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53722,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53723,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53724,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53725,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53726,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53727,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53728,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53729,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53730,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53733,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53734,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53775,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53776,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53777,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53778,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53779,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53780,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53781,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53782,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53783,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53784,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53785,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53786,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53787,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53788,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53789,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53790,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53791,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53792,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53793,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53794,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53795,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53796,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53797,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53798,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53799,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53800,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53801,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53802,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53803,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53804,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53805,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53806,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53807,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53808,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53809,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53810,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53811,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53812,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53813,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53814,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53815,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53816,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53817,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53818,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53819,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53820,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53821,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53822,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53823,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53824,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53825,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53826,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53827,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53828,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53829,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53830,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53831,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53832,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53833,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53834,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53835,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53836,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53837,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53838,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53839,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53840,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53841,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53842,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53843,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53844,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53845,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53846,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53847,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53848,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53849,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53850,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53851,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_53852,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_53853,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53854,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53855,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53856,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53859,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53860,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53861,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53862,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53865,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53866,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53867,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53868,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53871,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53872,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_53873,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53874,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53879,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53880,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53885,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_53886,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_53987,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_53998,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_54007,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_54008,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_54009,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_54010,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_54043,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_54044,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_54045,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_54046,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_54047,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_54048,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_54049,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_54050,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_54051,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_54052,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_54053,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_54056,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
WK,BLUE,WK_127694,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_127696,1,Nagole,WK_32801,BLUE2
WK,BLUE,WK_127697,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_127698,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_127699,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_127700,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_127701,0,Raidurg,WK_32901,BLUE1
WK,BLUE,WK_127702,1,Nagole,WK_32901,BLUE2
WK,BLUE,WK_127703,0,Raidurg,WK_32201,BLUE1
WK,BLUE,WK_127704,1,Nagole,WK_32201,BLUE2
WK,BLUE,WK_127705,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_127706,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_127707,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_127708,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_127709,0,Raidurg,WK_32401,BLUE1
WK,BLUE,WK_127710,1,Nagole,WK_32401,BLUE2
WK,BLUE,WK_127713,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_127714,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_127715,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_127716,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_127719,0,Raidurg,WK_32601,BLUE1
WK,BLUE,WK_127720,1,Nagole,WK_32601,BLUE2
WK,BLUE,WK_127930,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_127931,1,Nagole,WK_31301,BLUE2
WK,RED,WK_136965,1,Miyapur,WK_10201,RED2
WK,RED,WK_136967,1,Miyapur,WK_10301,RED2
WK,RED,WK_136970,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_136971,1,Miyapur,WK_10501,RED2
WK,RED,WK_136972,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_136973,1,Miyapur,WK_10601,RED2
WK,RED,WK_136974,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_136976,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_136981,1,Miyapur,WK_11001,RED2
WK,RED,WK_136990,1,Miyapur,WK_10401,RED2
WK,RED,WK_136992,0,L. B. Nagar,WK_10901,RED1
WK,BLUE,WK_141320,1,Nagole,WK_32701,BLUE2
WK,BLUE,WK_141321,0,Raidurg,WK_32701,BLUE1
WK,BLUE,WK_141329,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_141330,0,Raidurg,WK_30801,BLUE1
WK,RED,WK_141418,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_159479,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_159480,1,Miyapur,WK_11101,RED2
WK,RED,WK_159481,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_159482,1,Miyapur,WK_10101,RED2
WK,RED,WK_159483,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_159599,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_159600,1,Miyapur,WK_10201,RED2
WK,RED,WK_159601,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_159602,1,Miyapur,WK_11301,RED2
WK,RED,WK_159603,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_159604,1,Miyapur,WK_10301,RED2
WK,RED,WK_159605,0,L. B. Nagar,WK_11401,RED1
WK,RED,WK_159606,1,Miyapur,WK_11401,RED2
WK,RED,WK_159607,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_159608,1,Miyapur,WK_10401,RED2
WK,RED,WK_159609,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_159610,1,Miyapur,WK_11501,RED2
WK,RED,WK_159611,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_159612,1,Miyapur,WK_11601,RED2
WK,RED,WK_159613,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_159614,1,Miyapur,WK_10501,RED2
WK,RED,WK_159617,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_159618,1,Miyapur,WK_10601,RED2
WK,RED,WK_159619,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_159620,1,Miyapur,WK_11801,RED2
WK,RED,WK_159621,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_159622,1,Miyapur,WK_11901,RED2
WK,RED,WK_159623,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_159624,1,Miyapur,WK_10701,RED2
WK,RED,WK_159625,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_159626,1,Miyapur,WK_12001,RED2
WK,RED,WK_159627,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_159628,1,Miyapur,WK_10801,RED2
WK,RED,WK_159629,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_159630,1,Miyapur,WK_12201,RED2
WK,RED,WK_159631,0,L. B. Nagar,WK_12101,RED1
WK,RED,WK_159632,1,Miyapur,WK_12101,RED2
WK,RED,WK_159633,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_159634,1,Miyapur,WK_10901,RED2
WK,RED,WK_159635,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_159636,1,Miyapur,WK_11001,RED2
WK,RED,WK_159637,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_159638,1,Miyapur,WK_12301,RED2
WK,RED,WK_159639,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_159640,1,Miyapur,WK_11101,RED2
WK,RED,WK_159641,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_159642,1,Miyapur,WK_10101,RED2
WK,RED,WK_159643,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_159644,1,Miyapur,WK_11201,RED2
WK,RED,WK_159645,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_159646,1,Miyapur,WK_10201,RED2
WK,RED,WK_159647,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_159648,1,Miyapur,WK_11301,RED2
WK,RED,WK_159649,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_159650,1,Miyapur,WK_10301,RED2
WK,RED,WK_159651,0,L. B. Nagar,WK_11401,RED1
WK,RED,WK_159652,1,Miyapur,WK_11401,RED2
WK,RED,WK_159653,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_159654,1,Miyapur,WK_10401,RED2
WK,RED,WK_159655,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_159656,1,Miyapur,WK_11501,RED2
WK,RED,WK_159657,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_159658,1,Miyapur,WK_11601,RED2
WK,RED,WK_159659,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_159660,1,Miyapur,WK_10501,RED2
WK,RED,WK_159661,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_159662,1,Miyapur,WK_11701,RED2
WK,RED,WK_159663,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_159664,1,Miyapur,WK_10601,RED2
WK,RED,WK_159665,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_159666,1,Miyapur,WK_11801,RED2
WK,RED,WK_159667,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_159668,1,Miyapur,WK_11901,RED2
WK,RED,WK_159669,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_159670,1,Miyapur,WK_10701,RED2
WK,RED,WK_159671,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_159672,1,Miyapur,WK_12001,RED2
WK,RED,WK_159673,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_159674,1,Miyapur,WK_10801,RED2
WK,RED,WK_159675,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_159676,1,Miyapur,WK_12201,RED2
WK,RED,WK_159677,0,L. B. Nagar,WK_12101,RED1
WK,RED,WK_159678,1,Miyapur,WK_12101,RED2
WK,RED,WK_159679,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_159680,1,Miyapur,WK_10901,RED2
WK,RED,WK_159681,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_159682,1,Miyapur,WK_11001,RED2
WK,RED,WK_159683,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_159684,1,Miyapur,WK_12301,RED2
WK,RED,WK_159685,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_159686,1,Miyapur,WK_11101,RED2
WK,RED,WK_159687,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_159688,1,Miyapur,WK_10101,RED2
WK,RED,WK_159689,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_159690,1,Miyapur,WK_11201,RED2
WK,RED,WK_159691,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_159692,1,Miyapur,WK_10201,RED2
WK,RED,WK_159693,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_159694,1,Miyapur,WK_11301,RED2
WK,RED,WK_159695,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_159696,1,Miyapur,WK_10301,RED2
WK,RED,WK_159697,0,L. B. Nagar,WK_11401,RED1
WK,RED,WK_159698,1,Miyapur,WK_11401,RED2
WK,RED,WK_159699,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_159700,1,Miyapur,WK_10401,RED2
WK,RED,WK_160616,1,Miyapur,WK_10101,RED2
WK,BLUE,WK_164826,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164827,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_165223,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165224,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_166224,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_166227,0,Raidurg,WK_30401,BLUE1
WK,BLUE,WK_166229,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_166230,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_166231,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_166232,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_166233,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_166235,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_166237,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_166239,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_166241,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_166242,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_166244,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_166246,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_166291,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_166292,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_166293,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_166294,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_166295,0,Raidurg,WK_31201,BLUE1
WK,BLUE,WK_166297,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_166298,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_166363,0,Raidurg,WK_30401,BLUE1
WK,BLUE,WK_166365,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_166366,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_166367,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_166368,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_166369,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_166370,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_166371,0,Raidurg,WK_31401,BLUE1
WK,BLUE,WK_166373,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_166374,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_166375,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_167090,1,Nagole,WK_30401,BLUE2
WK,BLUE,WK_167101,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_167102,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_167103,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_167104,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_167105,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_167106,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_167107,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_167108,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_167109,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_167110,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_167111,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_167112,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_167113,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_167114,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_167116,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_167117,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_167118,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_167119,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_167120,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_167121,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_167122,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_167123,0,Raidurg,WK_31201,BLUE1
WK,BLUE,WK_167124,1,Nagole,WK_31201,BLUE2
WK,BLUE,WK_167129,0,Raidurg,WK_30401,BLUE1
WK,BLUE,WK_167131,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_167201,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_167248,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_167249,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_167250,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_167251,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_167253,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_167254,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_167257,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_167264,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_167321,1,Nagole,WK_31401,BLUE2
WK,BLUE,WK_167618,1,Nagole,WK_8701,BLUE2
WK,BLUE,WK_167967,0,Raidurg,WK_8701,BLUE1
WK,BLUE,WK_168101,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_168108,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_168109,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_168125,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_168207,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_168307,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_168309,0,Raidurg,WK_32201,BLUE1
WK,RED,WK_168865,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_168866,1,Miyapur,WK_11501,RED2
WK,RED,WK_168867,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_168868,1,Miyapur,WK_11601,RED2
WK,RED,WK_168869,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_168870,1,Miyapur,WK_10501,RED2
WK,RED,WK_168871,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_168872,1,Miyapur,WK_11701,RED2
WK,RED,WK_168873,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_168874,1,Miyapur,WK_10601,RED2
WK,RED,WK_168875,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_168876,1,Miyapur,WK_11801,RED2
WK,RED,WK_168877,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_168878,1,Miyapur,WK_11901,RED2
WK,RED,WK_168879,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_168880,1,Miyapur,WK_10701,RED2
WK,RED,WK_168881,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_168882,1,Miyapur,WK_12001,RED2
WK,RED,WK_168883,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_168884,1,Miyapur,WK_10801,RED2
WK,RED,WK_168885,0,L. B. Nagar,WK_12101,RED1
WK,RED,WK_168886,1,Miyapur,WK_12101,RED2
WK,RED,WK_168887,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_168888,1,Miyapur,WK_10901,RED2
WK,RED,WK_168889,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_168890,1,Miyapur,WK_11001,RED2
WK,RED,WK_168891,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_168892,1,Miyapur,WK_12301,RED2
WK,RED,WK_168893,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_168894,1,Miyapur,WK_11101,RED2
WK,RED,WK_168895,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_168896,1,Miyapur,WK_10101,RED2
WK,RED,WK_168897,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_168898,1,Miyapur,WK_11201,RED2
WK,RED,WK_168899,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_168900,1,Miyapur,WK_10201,RED2
WK,RED,WK_168901,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_168902,1,Miyapur,WK_11301,RED2
